variant,variant_label,method,domain,tau,fit_scope,metric,value,primary_value,delta_vs_primary,n_test,primary_n_test,n_quarters
price_02_98,"price in [0.02, 0.98], trades >= 10",conformal_marginal,Sports,1w,pooled,avg_set_size,1.2703614457831325,1.4195639363582793,-0.14920249057514678,2075.0,1697.0,4.0
price_02_98,"price in [0.02, 0.98], trades >= 10",conformal_marginal,Crypto,1w,pooled,avg_set_size,1.2844036697247707,1.4382022471910112,-0.15379857746624048,109.0,89.0,4.0
price_02_98,"price in [0.02, 0.98], trades >= 10",conformal_marginal,Politics,1w,pooled,avg_set_size,1.1313229571984436,1.2689556509298998,-0.13763269373145626,1028.0,699.0,4.0
price_02_98,"price in [0.02, 0.98], trades >= 10",conformal_marginal,Finance,1w,pooled,avg_set_size,1.1140861466821885,1.2196969696969697,-0.1056108230147812,859.0,660.0,4.0
price_02_98,"price in [0.02, 0.98], trades >= 10",conformal_marginal,Weather,1w,pooled,avg_set_size,1.1263157894736842,1.2444444444444445,-0.1181286549707603,190.0,135.0,4.0
price_02_98,"price in [0.02, 0.98], trades >= 10",conformal_marginal,Entertainment,1w,pooled,avg_set_size,1.16078697421981,1.2989417989417988,-0.1381548247219888,1474.0,1134.0,4.0
price_02_98,"price in [0.02, 0.98], trades >= 10",conformal_marginal,ALL,1w,pooled,avg_set_size,1.1893635571054926,1.329859537834164,-0.14049598072867142,5735.0,4414.0,4.0
price_02_98,"price in [0.02, 0.98], trades >= 10",binning10,Sports,1w,per_domain,brier,0.13990551242659768,0.16784867923381336,-0.027943166807215675,1841.0,1501.0,2.0
price_02_98,"price in [0.02, 0.98], trades >= 10",platt,Sports,1w,per_domain,brier,0.13478587295603722,0.16353624700929806,-0.028750374053260835,1841.0,1501.0,2.0
price_02_98,"price in [0.02, 0.98], trades >= 10",raw,Sports,1w,per_domain,brier,0.13524964693101574,0.16381505662891402,-0.02856540969789828,1841.0,1501.0,2.0
price_02_98,"price in [0.02, 0.98], trades >= 10",venn_abers,Sports,1w,per_domain,brier,0.137478596911118,0.16650610596557833,-0.029027509054460332,1841.0,1501.0,2.0
price_02_98,"price in [0.02, 0.98], trades >= 10",binning10,Politics,1w,per_domain,brier,0.13059449477880836,0.16777555856168286,-0.0371810637828745,1028.0,414.0,4.0
price_02_98,"price in [0.02, 0.98], trades >= 10",platt,Politics,1w,per_domain,brier,0.12610051978781867,0.16857276829237905,-0.042472248504560384,1028.0,414.0,4.0
price_02_98,"price in [0.02, 0.98], trades >= 10",raw,Politics,1w,per_domain,brier,0.12415856031128406,0.16762705314009657,-0.043468492828812516,1028.0,414.0,4.0
price_02_98,"price in [0.02, 0.98], trades >= 10",venn_abers,Politics,1w,per_domain,brier,0.12427069387006158,0.16689118551162999,-0.042620491641568406,1028.0,414.0,4.0
price_02_98,"price in [0.02, 0.98], trades >= 10",binning10,Finance,1w,per_domain,brier,0.1052974768577983,0.13014291369745568,-0.02484543683965737,859.0,660.0,4.0
price_02_98,"price in [0.02, 0.98], trades >= 10",platt,Finance,1w,per_domain,brier,0.10270663714351201,0.13044317973410594,-0.027736542590593924,859.0,660.0,4.0
price_02_98,"price in [0.02, 0.98], trades >= 10",raw,Finance,1w,per_domain,brier,0.10212700814901049,0.12984621212121208,-0.027719203972201595,859.0,660.0,4.0
price_02_98,"price in [0.02, 0.98], trades >= 10",venn_abers,Finance,1w,per_domain,brier,0.10202188592163947,0.12974604715428498,-0.02772416123264551,859.0,660.0,4.0
price_02_98,"price in [0.02, 0.98], trades >= 10",binning10,Weather,1w,per_domain,brier,0.11047157385845265,0.159922142227559,-0.04945056836910634,190.0,135.0,4.0
price_02_98,"price in [0.02, 0.98], trades >= 10",platt,Weather,1w,per_domain,brier,0.11422146572741558,0.1539078416727541,-0.03968637594533851,190.0,135.0,4.0
price_02_98,"price in [0.02, 0.98], trades >= 10",raw,Weather,1w,per_domain,brier,0.11418263157894737,0.15325629629629625,-0.03907366471734888,190.0,135.0,4.0
price_02_98,"price in [0.02, 0.98], trades >= 10",venn_abers,Weather,1w,per_domain,brier,0.1163874746667946,0.15627387675897905,-0.039886402092184456,190.0,135.0,4.0
price_02_98,"price in [0.02, 0.98], trades >= 10",binning10,Entertainment,1w,per_domain,brier,0.12202323066683231,0.15270525125620746,-0.03068202058937515,1474.0,1134.0,4.0
price_02_98,"price in [0.02, 0.98], trades >= 10",platt,Entertainment,1w,per_domain,brier,0.12046011153720543,0.14910752619243117,-0.028647414655225745,1474.0,1134.0,4.0
price_02_98,"price in [0.02, 0.98], trades >= 10",raw,Entertainment,1w,per_domain,brier,0.12012998643147896,0.1491677248677248,-0.029037738436245852,1474.0,1134.0,4.0
price_02_98,"price in [0.02, 0.98], trades >= 10",venn_abers,Entertainment,1w,per_domain,brier,0.12098948536858305,0.1505033318531912,-0.029513846484608156,1474.0,1134.0,4.0
price_02_98,"price in [0.02, 0.98], trades >= 10",binning10,ALL,1w,per_domain,brier,0.1266913135509731,0.15662110196151688,-0.02992978841054378,5392.0,3844.0,4.0
price_02_98,"price in [0.02, 0.98], trades >= 10",platt,ALL,1w,per_domain,brier,0.12337859989878869,0.15380203558443029,-0.030423435685641598,5392.0,3844.0,4.0
price_02_98,"price in [0.02, 0.98], trades >= 10",raw,ALL,1w,per_domain,brier,0.1229827522255193,0.1537014308012487,-0.030718678575729408,5392.0,3844.0,4.0
price_02_98,"price in [0.02, 0.98], trades >= 10",venn_abers,ALL,1w,per_domain,brier,0.12406107044481866,0.1551557644802177,-0.031094694035399037,5392.0,3844.0,4.0
price_02_98,"price in [0.02, 0.98], trades >= 10",binning10,Sports,1w,pooled,brier,0.13280477803309,0.15960710249927113,-0.026802324466181138,2075.0,1697.0,4.0
price_02_98,"price in [0.02, 0.98], trades >= 10",platt,Sports,1w,pooled,brier,0.13076234548801874,0.1575197735668077,-0.026757428078788975,2075.0,1697.0,4.0
price_02_98,"price in [0.02, 0.98], trades >= 10",raw,Sports,1w,pooled,brier,0.13131498795180724,0.15814731879787855,-0.02683233084607131,2075.0,1697.0,4.0
price_02_98,"price in [0.02, 0.98], trades >= 10",venn_abers,Sports,1w,pooled,brier,0.13319456869518956,0.1604708234903012,-0.027276254795111643,2075.0,1697.0,4.0
price_02_98,"price in [0.02, 0.98], trades >= 10",binning10,Crypto,1w,pooled,brier,0.15293187238142977,0.17208522950804964,-0.019153357126619863,109.0,89.0,4.0
price_02_98,"price in [0.02, 0.98], trades >= 10",platt,Crypto,1w,pooled,brier,0.15006680843295034,0.17175071338633177,-0.021683904953381433,109.0,89.0,4.0
price_02_98,"price in [0.02, 0.98], trades >= 10",raw,Crypto,1w,pooled,brier,0.1416394495412844,0.1629325842696629,-0.021293134728378488,109.0,89.0,4.0
price_02_98,"price in [0.02, 0.98], trades >= 10",venn_abers,Crypto,1w,pooled,brier,0.14485995199805926,0.16633929614948767,-0.02147934415142841,109.0,89.0,4.0
price_02_98,"price in [0.02, 0.98], trades >= 10",binning10,Politics,1w,pooled,brier,0.12784058864267756,0.18035574622583916,-0.05251515758316161,1028.0,699.0,4.0
price_02_98,"price in [0.02, 0.98], trades >= 10",platt,Politics,1w,pooled,brier,0.12641071339603058,0.17943046979528082,-0.053019756399250245,1028.0,699.0,4.0
price_02_98,"price in [0.02, 0.98], trades >= 10",raw,Politics,1w,pooled,brier,0.12415856031128406,0.17683104434907004,-0.05267248403778599,1028.0,699.0,4.0
price_02_98,"price in [0.02, 0.98], trades >= 10",venn_abers,Politics,1w,pooled,brier,0.12520228241931816,0.17838051755578266,-0.0531782351364645,1028.0,699.0,4.0
price_02_98,"price in [0.02, 0.98], trades >= 10",binning10,Finance,1w,pooled,brier,0.10293451677225028,0.1300226399574315,-0.02708812318518121,859.0,660.0,4.0
price_02_98,"price in [0.02, 0.98], trades >= 10",platt,Finance,1w,pooled,brier,0.10095054143802995,0.12837261225446248,-0.027422070816432526,859.0,660.0,4.0
price_02_98,"price in [0.02, 0.98], trades >= 10",raw,Finance,1w,pooled,brier,0.10212700814901049,0.12984621212121208,-0.027719203972201595,859.0,660.0,4.0
price_02_98,"price in [0.02, 0.98], trades >= 10",venn_abers,Finance,1w,pooled,brier,0.1026370956053627,0.13060434887964772,-0.027967253274285023,859.0,660.0,4.0
price_02_98,"price in [0.02, 0.98], trades >= 10",binning10,Weather,1w,pooled,brier,0.11439082230874817,0.15751158709308866,-0.04312076478434049,190.0,135.0,4.0
price_02_98,"price in [0.02, 0.98], trades >= 10",platt,Weather,1w,pooled,brier,0.11671013468029802,0.15634659252949037,-0.039636457849192355,190.0,135.0,4.0
price_02_98,"price in [0.02, 0.98], trades >= 10",raw,Weather,1w,pooled,brier,0.11418263157894737,0.15325629629629625,-0.03907366471734888,190.0,135.0,4.0
price_02_98,"price in [0.02, 0.98], trades >= 10",venn_abers,Weather,1w,pooled,brier,0.11703450864017466,0.15732053131712212,-0.04028602267694746,190.0,135.0,4.0
price_02_98,"price in [0.02, 0.98], trades >= 10",binning10,Entertainment,1w,pooled,brier,0.1209281878722848,0.15106396014593174,-0.03013577227364693,1474.0,1134.0,4.0
price_02_98,"price in [0.02, 0.98], trades >= 10",platt,Entertainment,1w,pooled,brier,0.12069967492463222,0.14974186506455536,-0.029042190139923138,1474.0,1134.0,4.0
price_02_98,"price in [0.02, 0.98], trades >= 10",raw,Entertainment,1w,pooled,brier,0.12012998643147896,0.1491677248677248,-0.029037738436245852,1474.0,1134.0,4.0
price_02_98,"price in [0.02, 0.98], trades >= 10",venn_abers,Entertainment,1w,pooled,brier,0.1212575985145332,0.150752367553419,-0.0294947690388858,1474.0,1134.0,4.0
price_02_98,"price in [0.02, 0.98], trades >= 10",binning10,ALL,1w,pooled,brier,0.1241609012559168,0.1564619488931354,-0.03230104763721858,5735.0,4414.0,4.0
price_02_98,"price in [0.02, 0.98], trades >= 10",platt,ALL,1w,pooled,brier,0.12283210530102567,0.15488417686538059,-0.03205207156435491,5735.0,4414.0,4.0
price_02_98,"price in [0.02, 0.98], trades >= 10",raw,ALL,1w,pooled,brier,0.12241424585876197,0.15451431807884,-0.03210007222007803,5735.0,4414.0,4.0
price_02_98,"price in [0.02, 0.98], trades >= 10",venn_abers,ALL,1w,pooled,brier,0.12380330132771186,0.15636644616805476,-0.032563144840342895,5735.0,4414.0,4.0
price_02_98,"price in [0.02, 0.98], trades >= 10",conformal_mondrian,Sports,1w,per_domain,coverage,0.8881927710843374,0.9057159693576902,-0.017523198273352802,2075.0,1697.0,4.0
price_02_98,"price in [0.02, 0.98], trades >= 10",conformal_mondrian,Crypto,1w,per_domain,coverage,0.9357798165137615,0.9438202247191011,-0.008040408205339578,109.0,89.0,4.0
price_02_98,"price in [0.02, 0.98], trades >= 10",conformal_mondrian,Politics,1w,per_domain,coverage,0.8842412451361867,0.9012875536480687,-0.017046308511881936,1028.0,699.0,4.0
price_02_98,"price in [0.02, 0.98], trades >= 10",conformal_mondrian,Finance,1w,per_domain,coverage,0.9126891734575088,0.9090909090909091,0.0035982643665997127,859.0,660.0,4.0
price_02_98,"price in [0.02, 0.98], trades >= 10",conformal_mondrian,Weather,1w,per_domain,coverage,0.9105263157894737,0.8962962962962963,0.014230019493177481,190.0,135.0,4.0
price_02_98,"price in [0.02, 0.98], trades >= 10",conformal_mondrian,Entertainment,1w,per_domain,coverage,0.8873812754409769,0.8880070546737213,-0.0006257792327444278,1474.0,1134.0,4.0
price_02_98,"price in [0.02, 0.98], trades >= 10",conformal_mondrian,ALL,1w,per_domain,coverage,0.8925893635571055,0.9014499320344359,-0.00886056847733041,5735.0,4414.0,4.0
price_02_98,"price in [0.02, 0.98], trades >= 10",conformal_marginal,Sports,1w,pooled,coverage,0.9185542168674699,0.9263406010606954,-0.007786384193225526,2075.0,1697.0,4.0
price_02_98,"price in [0.02, 0.98], trades >= 10",conformal_marginal,Crypto,1w,pooled,coverage,0.9174311926605505,0.9438202247191011,-0.026389032058550588,109.0,89.0,4.0
price_02_98,"price in [0.02, 0.98], trades >= 10",conformal_marginal,Politics,1w,pooled,coverage,0.8715953307392996,0.8512160228898427,0.020379307849456962,1028.0,699.0,4.0
price_02_98,"price in [0.02, 0.98], trades >= 10",conformal_marginal,Finance,1w,pooled,coverage,0.9045401629802096,0.8984848484848484,0.006055314495361119,859.0,660.0,4.0
price_02_98,"price in [0.02, 0.98], trades >= 10",conformal_marginal,Weather,1w,pooled,coverage,0.8894736842105263,0.8740740740740741,0.015399610136452191,190.0,135.0,4.0
price_02_98,"price in [0.02, 0.98], trades >= 10",conformal_marginal,Entertainment,1w,pooled,coverage,0.8975576662143826,0.9012345679012346,-0.0036769016868519744,1474.0,1134.0,4.0
price_02_98,"price in [0.02, 0.98], trades >= 10",conformal_marginal,ALL,1w,pooled,coverage,0.9016564952048823,0.902582691436339,-0.0009261962314566219,5735.0,4414.0,4.0
price_02_98,"price in [0.02, 0.98], trades >= 10",binning10,Sports,1w,per_domain,ece,0.04615500063672102,0.02776293861383324,0.01839206202288778,1841.0,1501.0,2.0
price_02_98,"price in [0.02, 0.98], trades >= 10",platt,Sports,1w,per_domain,ece,0.03433216477581414,0.04842506010164429,-0.014092895325830149,1841.0,1501.0,2.0
price_02_98,"price in [0.02, 0.98], trades >= 10",raw,Sports,1w,per_domain,ece,0.03762085822922323,0.04882078614257154,-0.011199927913348312,1841.0,1501.0,2.0
price_02_98,"price in [0.02, 0.98], trades >= 10",venn_abers,Sports,1w,per_domain,ece,0.04730509123114782,0.04441822648640734,0.0028868647447404736,1841.0,1501.0,2.0
price_02_98,"price in [0.02, 0.98], trades >= 10",binning10,Politics,1w,per_domain,ece,0.06511732630857248,0.07069835109176426,-0.005581024783191779,1028.0,414.0,4.0
price_02_98,"price in [0.02, 0.98], trades >= 10",platt,Politics,1w,per_domain,ece,0.07055244594475109,0.09986268581086084,-0.029310239866109755,1028.0,414.0,4.0
price_02_98,"price in [0.02, 0.98], trades >= 10",raw,Politics,1w,per_domain,ece,0.06297665369649805,0.0826570048309178,-0.019680351134419752,1028.0,414.0,4.0
price_02_98,"price in [0.02, 0.98], trades >= 10",venn_abers,Politics,1w,per_domain,ece,0.07809250653296723,0.09372962860670729,-0.01563712207374006,1028.0,414.0,4.0
price_02_98,"price in [0.02, 0.98], trades >= 10",binning10,Finance,1w,per_domain,ece,0.06321662590862424,0.07397828643551725,-0.010761660526893008,859.0,660.0,4.0
price_02_98,"price in [0.02, 0.98], trades >= 10",platt,Finance,1w,per_domain,ece,0.06687228956794723,0.08050705457476978,-0.01363476500682255,859.0,660.0,4.0
price_02_98,"price in [0.02, 0.98], trades >= 10",raw,Finance,1w,per_domain,ece,0.06939464493597206,0.07928787878787874,-0.009893233851906685,859.0,660.0,4.0
price_02_98,"price in [0.02, 0.98], trades >= 10",venn_abers,Finance,1w,per_domain,ece,0.06166055638865927,0.0769644279388508,-0.015303871550191535,859.0,660.0,4.0
price_02_98,"price in [0.02, 0.98], trades >= 10",binning10,Weather,1w,per_domain,ece,0.0856915272278642,0.12933708267041596,-0.04364555544255176,190.0,135.0,4.0
price_02_98,"price in [0.02, 0.98], trades >= 10",platt,Weather,1w,per_domain,ece,0.09439743482642458,0.1416349669187341,-0.047237532092309506,190.0,135.0,4.0
price_02_98,"price in [0.02, 0.98], trades >= 10",raw,Weather,1w,per_domain,ece,0.10342105263157894,0.1394074074074074,-0.035986354775828455,190.0,135.0,4.0
price_02_98,"price in [0.02, 0.98], trades >= 10",venn_abers,Weather,1w,per_domain,ece,0.09588946592633885,0.13104295651310105,-0.035153490586762204,190.0,135.0,4.0
price_02_98,"price in [0.02, 0.98], trades >= 10",binning10,Entertainment,1w,per_domain,ece,0.05108929667216779,0.07575882058409109,-0.024669523911923293,1474.0,1134.0,4.0
price_02_98,"price in [0.02, 0.98], trades >= 10",platt,Entertainment,1w,per_domain,ece,0.050714631759793294,0.06410516437544019,-0.013390532615646891,1474.0,1134.0,4.0
price_02_98,"price in [0.02, 0.98], trades >= 10",raw,Entertainment,1w,per_domain,ece,0.051194029850746246,0.061816578483245135,-0.010622548632498889,1474.0,1134.0,4.0
price_02_98,"price in [0.02, 0.98], trades >= 10",venn_abers,Entertainment,1w,per_domain,ece,0.04824202481152742,0.0642785277860046,-0.016036502974477174,1474.0,1134.0,4.0
price_02_98,"price in [0.02, 0.98], trades >= 10",binning10,ALL,1w,per_domain,ece,0.03206268359102247,0.03810972168007484,-0.006047038089052374,5392.0,3844.0,4.0
price_02_98,"price in [0.02, 0.98], trades >= 10",platt,ALL,1w,per_domain,ece,0.022948724484999773,0.029174474415181006,-0.006225749930181233,5392.0,3844.0,4.0
price_02_98,"price in [0.02, 0.98], trades >= 10",raw,ALL,1w,per_domain,ece,0.027103115727002976,0.03283818938605615,-0.005735073659053173,5392.0,3844.0,4.0
price_02_98,"price in [0.02, 0.98], trades >= 10",venn_abers,ALL,1w,per_domain,ece,0.02949454112297143,0.040925775872221924,-0.011431234749250493,5392.0,3844.0,4.0
price_02_98,"price in [0.02, 0.98], trades >= 10",binning10,Sports,1w,pooled,ece,0.03274702394146598,0.052338846624632014,-0.019591822683166032,2075.0,1697.0,4.0
price_02_98,"price in [0.02, 0.98], trades >= 10",platt,Sports,1w,pooled,ece,0.0359348463253556,0.0462724104079831,-0.010337564082627496,2075.0,1697.0,4.0
price_02_98,"price in [0.02, 0.98], trades >= 10",raw,Sports,1w,pooled,ece,0.04239036144578312,0.05327047731290505,-0.010880115867121933,2075.0,1697.0,4.0
price_02_98,"price in [0.02, 0.98], trades >= 10",venn_abers,Sports,1w,pooled,ece,0.044879941790632455,0.05035856329672927,-0.005478621506096813,2075.0,1697.0,4.0
price_02_98,"price in [0.02, 0.98], trades >= 10",binning10,Crypto,1w,pooled,ece,0.20855197564306668,0.24585450451254398,-0.0373025288694773,109.0,63.0,4.0
price_02_98,"price in [0.02, 0.98], trades >= 10",platt,Crypto,1w,pooled,ece,0.22751392895138253,0.26661273223558607,-0.03909880328420354,109.0,63.0,4.0
price_02_98,"price in [0.02, 0.98], trades >= 10",raw,Crypto,1w,pooled,ece,0.21825688073394495,0.24904761904761905,-0.0307907383136741,109.0,63.0,4.0
price_02_98,"price in [0.02, 0.98], trades >= 10",venn_abers,Crypto,1w,pooled,ece,0.21608710775937465,0.2568391130725292,-0.040752005313154566,109.0,63.0,4.0
price_02_98,"price in [0.02, 0.98], trades >= 10",binning10,Politics,1w,pooled,ece,0.06907990645970907,0.0991795209596372,-0.030099614499928123,1028.0,699.0,4.0
price_02_98,"price in [0.02, 0.98], trades >= 10",platt,Politics,1w,pooled,ece,0.07236015866794862,0.10164289256187814,-0.02928273389392952,1028.0,699.0,4.0
